User Selection,Task Size,Offloading Ratio,Delay,UAV Hover Location X,UAV Hover Location Y
0,2572904,0.16,10.78,0.00,0.00
0,2449345,0.43,6.95,0.00,0.00
1,2314703,0.07,10.74,0.00,0.00
1,2306816,0.21,9.07,0.00,0.00
0,2282525,0.32,7.74,0.00,0.00
2,2157456,0.31,7.46,0.00,0.00
1,2583262,0.42,7.51,0.00,0.00
2,2356937,0.38,7.36,0.00,0.00
0,2382666,0.17,9.92,0.00,0.00
1,2592806,0.19,10.54,0.00,0.00
2,2451405,0.47,6.49,0.00,0.00
0,2198980,0.78,2.38,0.00,0.00
0,2256959,0.97,2.07,0.00,0.00
0,2215020,0.00,11.08,0.00,0.00
0,2590414,0.90,2.20,0.00,0.00
2,2365016,0.23,9.05,0.00,0.00
2,2356706,0.65,4.07,0.00,0.00
0,2424230,0.62,4.55,0.00,0.00
1,2256631,0.68,3.64,0.00,0.00
1,2218039,0.44,6.26,0.00,0.00
1,2496499,0.72,3.54,0.00,0.00
1,2130334,0.47,5.64,0.00,0.00
0,2370761,0.20,9.51,0.00,0.00
1,2296204,0.72,3.22,0.00,0.00
2,2424260,0.83,2.06,0.00,0.00
2,2343758,0.69,3.66,0.00,0.00
1,2225586,0.43,6.35,0.00,0.00
2,2367677,0.30,8.33,0.00,0.00
1,2130011,0.75,2.67,0.00,0.00
2,2455031,0.98,2.71,0.00,0.00
2,2243198,0.14,9.67,0.00,0.00
2,2312424,0.74,2.97,0.00,0.00
2,2402452,0.13,10.50,0.00,0.00
1,2407851,0.12,10.55,0.00,0.00
1,2533604,0.20,10.10,0.00,0.00
0,2266795,0.48,5.85,0.00,0.00
0,2116968,0.96,2.54,0.00,0.00
2,2327700,0.04,11.13,0.00,0.00
2,2104922,0.74,2.76,0.00,0.00
1,2558843,0.15,10.81,0.00,0.00
1,2301928,0.16,9.62,0.00,0.00
2,2232455,0.70,3.33,0.00,0.00
1,1581638,0.93,1.38,0.00,0.00
1,2159443,0.04,10.35,0.00,0.00
0,2553660,0.53,6.00,0.00,0.00
1,2529685,0.16,10.57,0.00,0.00
0,2571041,0.86,2.06,0.00,0.00
2,2097969,0.33,7.03,0.00,0.00
1,2595169,0.28,9.36,0.00,0.00
2,2360029,0.76,2.83,0.00,0.00
2,2464920,0.90,2.61,0.00,0.00
0,2505135,0.57,5.41,0.00,0.00
2,2190861,0.06,10.32,0.00,0.00
2,2547492,0.60,5.10,0.00,0.00
1,2211689,0.44,6.19,0.00,0.00
1,2491838,0.47,6.63,0.00,0.00
2,2235417,0.67,3.66,0.00,0.00
0,2174233,0.97,2.40,0.00,0.00
2,2336723,0.50,5.88,0.00,0.00
1,2235174,0.13,9.67,0.00,0.00
0,2580828,0.83,2.44,0.00,0.00
0,2338370,0.91,2.41,0.00,0.00
1,2393570,0.33,8.00,0.00,0.00
0,2163683,0.46,5.80,0.00,0.00
1,2474297,0.40,7.43,0.00,0.00
2,2241525,0.24,8.54,0.00,0.00
2,2198001,0.76,2.59,0.00,0.00
2,2414748,0.37,7.60,0.00,0.00
2,2265889,0.27,8.27,0.00,0.00
2,2608225,0.47,6.94,0.00,0.00
2,2441705,0.72,3.38,0.00,0.00
0,2211423,0.13,9.66,0.00,0.00
1,2361619,0.42,6.79,0.00,0.00
1,2282022,0.21,8.96,0.00,0.00
2,2266387,0.68,3.57,0.00,0.00
1,2461373,0.45,6.81,0.00,0.00
1,2450764,0.80,2.41,0.00,0.00
0,2100509,0.47,5.52,0.00,0.00
0,2475661,0.36,7.86,0.00,0.00
0,2540054,0.86,2.05,0.00,0.00
1,2129347,0.35,6.87,0.00,0.00
0,2271605,0.68,3.60,0.00,0.00
2,2176373,0.63,4.01,0.00,0.00
1,2329252,0.75,2.96,0.00,0.00
0,2176995,0.61,4.23,0.00,0.00
2,2345021,0.91,2.01,0.00,0.00
2,2364632,1.00,2.88,0.00,0.00
0,1533244,0.80,1.57,0.00,0.00
0,2462930,0.46,6.65,0.00,0.00
0,2275808,0.16,9.59,0.00,0.00
3,2475246,0.04,11.92,0.00,0.00
2,2104733,0.77,2.44,0.00,0.00
0,2610160,0.88,2.65,0.00,0.00
0,2379964,0.65,4.18,0.00,0.00
