User Selection,Task Size,Offloading Ratio,Delay,UAV Hover Location X,UAV Hover Location Y
0,2274074,0.00,11.37,0.00,0.00
0,2602433,0.12,11.49,100.00,0.00
0,2208315,0.07,10.27,100.00,0.00
0,2503627,0.00,12.52,100.00,100.00
0,2422451,0.05,11.47,100.00,100.00
0,2575158,0.02,12.67,100.00,100.00
0,2282804,0.00,11.41,100.00,100.00
0,2385938,0.00,11.93,100.00,100.00
0,2118536,0.07,9.82,100.00,0.00
0,2227019,0.02,10.96,100.00,100.00
0,2273755,0.00,11.37,100.00,100.00
0,2535706,0.02,12.48,100.00,100.00
0,2396999,0.00,11.98,100.00,0.00
0,2207028,0.02,10.86,100.00,0.00
0,2150463,0.00,10.75,100.00,0.00
0,2398891,0.04,11.52,100.00,0.00
0,2524252,0.09,11.52,100.00,100.00
0,2111193,0.07,9.81,100.00,100.00
0,2416501,0.04,11.60,100.00,100.00
0,2574209,0.02,12.65,100.00,100.00
0,2351448,0.08,10.78,100.00,100.00
0,2421033,0.01,11.96,100.00,100.00
0,2151050,0.00,10.76,100.00,100.00
0,2445655,0.00,12.23,100.00,100.00
0,2227094,0.00,11.14,100.00,100.00
0,2202438,0.00,11.01,100.00,100.00
0,2132597,0.00,10.62,100.00,100.00
0,2295451,0.03,11.13,100.00,0.00
0,2097220,0.02,10.31,100.00,0.00
0,2389151,0.00,11.95,100.00,0.00
0,2416196,0.02,11.83,100.00,0.00
0,2514441,0.01,12.44,100.00,0.00
0,2268652,0.01,11.23,100.00,0.00
0,2226439,0.02,10.90,100.00,0.00
0,2480567,0.02,12.19,100.00,0.00
0,2234414,0.02,11.00,100.00,0.00
0,2580061,0.11,11.50,100.00,0.00
0,2354963,0.00,11.72,100.00,0.00
0,2267591,0.00,11.29,100.00,0.00
0,2131101,0.00,10.66,100.00,0.00
0,2517299,0.00,12.59,100.00,0.00
0,2368883,0.08,10.89,0.00,100.00
0,2395120,0.00,11.98,100.00,100.00
0,2282829,0.03,11.10,100.00,100.00
0,2283514,0.04,10.96,100.00,100.00
0,2466759,0.02,12.11,100.00,100.00
0,2187937,0.06,10.27,100.00,0.00
0,2316865,0.12,10.15,100.00,0.00
0,2351795,0.00,11.76,100.00,0.00
0,2348681,0.00,11.74,100.00,0.00
0,2441878,0.01,12.13,100.00,0.00
0,2583685,0.07,12.04,100.00,100.00
0,2226695,0.00,11.09,100.00,0.00
0,2169054,0.03,10.56,100.00,0.00
0,2477273,0.02,12.19,100.00,0.00
0,2101491,0.00,10.51,100.00,100.00
0,2149896,0.04,10.29,0.00,0.00
0,2537013,0.00,12.69,100.00,100.00
0,2337415,0.00,11.69,100.00,100.00
0,2436014,0.00,12.18,100.00,100.00
0,2563924,0.00,12.82,100.00,100.00
0,2515718,0.04,12.08,0.00,0.00
0,2432473,0.04,11.68,100.00,0.00
0,2599370,0.00,13.00,100.00,0.00
0,2309897,0.09,10.55,100.00,0.00
0,2470277,0.00,12.35,100.00,100.00
0,2420390,0.00,12.10,100.00,0.00
0,2474201,0.00,12.37,0.00,0.00
0,2531979,0.09,11.49,100.00,0.00
0,2422038,0.00,12.10,100.00,100.00
0,2305036,0.02,11.26,100.00,100.00
0,2374647,0.00,11.87,100.00,0.00
0,2595923,0.00,12.98,100.00,0.00
0,2488848,0.10,11.23,100.00,100.00
0,2137167,0.00,10.69,100.00,100.00
0,2320806,0.00,11.60,100.00,100.00
0,2438976,0.00,12.19,0.00,0.00
0,2205296,0.04,10.64,0.00,100.00
0,2131189,0.00,10.66,0.00,100.00
0,2401801,0.02,11.75,0.00,100.00
0,2574030,0.04,12.35,100.00,100.00
0,2398811,0.00,11.99,0.00,100.00
0,2480119,0.00,12.40,0.00,0.00
0,2311354,0.00,11.56,100.00,0.00
0,2218230,0.00,11.09,0.00,0.00
0,2233199,0.00,11.17,100.00,100.00
0,2457800,0.00,12.24,100.00,100.00
0,2271538,0.08,10.49,100.00,100.00
0,2444130,0.04,11.72,0.00,100.00
0,2174834,0.06,10.26,100.00,100.00
0,2196366,0.03,10.64,0.00,0.00
0,2387870,0.00,11.90,100.00,100.00
0,2224672,0.00,11.12,100.00,100.00
0,2123350,0.06,9.93,100.00,100.00
0,2236228,0.06,10.51,100.00,0.00
0,2541906,0.06,11.96,0.00,0.00
0,2497847,0.07,11.65,100.00,0.00
0,2560593,0.00,12.80,100.00,0.00
0,2222063,0.00,11.11,100.00,0.00
0,2444174,0.00,12.22,100.00,0.00
0,2195778,0.01,10.92,100.00,0.00
0,2255429,0.00,11.28,0.00,0.00
0,2360592,0.02,11.52,100.00,0.00
0,2291619,0.01,11.34,0.00,100.00
0,2282488,0.00,11.39,100.00,0.00
0,2343587,0.00,11.72,100.00,0.00
0,2147963,0.06,10.08,100.00,0.00
0,2190558,0.01,10.87,100.00,0.00
0,2457859,0.00,12.29,100.00,0.00
0,2556480,0.01,12.62,100.00,0.00
0,2295250,0.03,11.17,0.00,0.00
0,2457748,0.04,11.79,100.00,0.00
0,2563340,0.06,12.06,100.00,0.00
0,2186614,0.09,9.99,100.00,0.00
0,2112721,0.04,10.14,100.00,0.00
0,2467067,0.00,12.34,100.00,0.00
0,2362271,0.08,10.91,100.00,0.00
0,2502428,0.00,12.51,100.00,0.00
0,2197519,0.09,10.02,100.00,0.00
0,2175827,0.07,10.15,0.00,100.00
0,2369580,0.00,11.85,100.00,100.00
0,2321719,0.09,10.61,100.00,100.00
0,2447320,0.00,12.24,100.00,0.00
0,2353736,0.00,11.77,100.00,0.00
0,2126489,0.00,10.63,100.00,0.00
0,2146647,0.08,9.85,100.00,0.00
0,2495651,0.05,11.89,100.00,0.00
0,2528051,0.12,11.10,100.00,100.00
0,2349861,0.13,10.27,0.00,0.00
0,2286189,0.01,11.27,100.00,0.00
0,2315300,0.10,10.43,100.00,100.00
0,2476431,0.00,12.38,100.00,100.00
0,2553641,0.00,12.77,0.00,100.00
0,2248804,0.02,11.06,100.00,100.00
0,2311725,0.00,11.56,100.00,100.00
0,2620655,0.00,13.10,0.00,0.00
0,2358738,0.09,10.71,0.00,0.00
0,2598755,0.00,12.98,100.00,0.00
0,2295441,0.00,11.48,0.00,0.00
0,2493230,0.13,10.90,100.00,0.00
0,2246993,0.00,11.22,0.00,100.00
0,2234216,0.00,11.17,100.00,100.00
0,2593214,0.10,11.71,0.00,100.00
0,2386521,0.04,11.47,100.00,100.00
0,2139750,0.02,10.52,100.00,100.00
0,2331223,0.01,11.55,100.00,100.00
0,2314451,0.00,11.57,100.00,100.00
0,2229259,0.06,10.51,100.00,100.00
0,2553081,0.02,12.52,100.00,100.00
0,2106771,0.00,10.53,100.00,100.00
0,2579960,0.00,12.90,100.00,100.00
0,2204373,0.00,11.02,100.00,100.00
0,2411073,0.07,11.25,0.00,0.00
0,2454514,0.02,12.01,100.00,100.00
0,2160380,0.06,10.11,0.00,0.00
0,2197964,0.00,10.99,100.00,0.00
0,2364943,0.00,11.79,100.00,0.00
0,2120530,0.12,9.30,100.00,0.00
0,2203024,0.02,10.85,0.00,0.00
0,2114841,0.00,10.57,0.00,100.00
0,2580784,0.00,12.90,0.00,100.00
0,2615442,0.00,13.08,0.00,0.00
0,2463052,0.00,12.32,0.00,0.00
0,2127387,0.03,10.34,100.00,0.00
0,2102978,0.00,10.51,100.00,0.00
0,2136965,0.00,10.68,100.00,0.00
0,2406456,0.08,11.10,0.00,0.00
0,2164402,0.00,10.82,100.00,0.00
0,2595345,0.08,11.88,0.00,0.00
0,2226705,0.00,11.13,100.00,0.00
0,2621382,0.00,13.11,100.00,0.00
0,2329677,0.00,11.65,100.00,0.00
0,2469218,0.00,12.35,100.00,0.00
0,2292645,0.00,11.46,100.00,100.00
0,2347114,0.00,11.74,100.00,100.00
0,2386682,0.01,11.87,100.00,100.00
0,2560198,0.04,12.33,100.00,100.00
0,2483176,0.02,12.14,100.00,0.00
0,2530074,0.06,11.87,100.00,0.00
0,2284433,0.05,10.82,100.00,0.00
0,2554237,0.01,12.62,0.00,0.00
0,2567900,0.00,12.84,100.00,0.00
0,2297650,0.00,11.49,0.00,100.00
0,2518602,0.05,11.97,100.00,100.00
0,2368536,0.00,11.84,100.00,100.00
0,2214401,0.04,10.59,100.00,100.00
0,2337810,0.00,11.69,100.00,100.00
0,2492768,0.00,12.46,100.00,100.00
0,2313731,0.00,11.57,100.00,100.00
0,2171638,0.04,10.40,100.00,100.00
0,2470648,0.00,12.35,100.00,100.00
0,2433253,0.00,12.17,100.00,100.00
0,2577051,0.00,12.85,100.00,100.00
0,2189142,0.00,10.95,100.00,100.00
0,2511709,0.00,12.56,100.00,100.00
0,2163617,0.00,10.82,100.00,0.00
0,2484823,0.05,11.77,100.00,0.00
0,2615462,0.04,12.60,100.00,100.00
0,2432643,0.00,12.16,100.00,100.00
0,2188545,0.00,10.94,100.00,100.00
0,2132328,0.00,10.66,0.00,100.00
0,2591879,0.00,12.96,0.00,100.00
0,2580356,0.00,12.90,100.00,100.00
0,2365069,0.02,11.55,100.00,0.00
0,2300115,0.05,10.87,100.00,0.00
0,2535330,0.00,12.68,100.00,0.00
0,2547855,0.00,12.73,100.00,0.00
0,2444118,0.03,11.86,100.00,0.00
0,2505757,0.01,12.45,100.00,0.00
0,2385207,0.00,11.93,100.00,0.00
0,2600166,0.00,13.00,100.00,0.00
0,2122940,0.03,10.29,100.00,0.00
0,2542834,0.00,12.71,100.00,0.00
0,2470674,0.00,12.35,100.00,0.00
0,2124778,0.00,10.62,100.00,0.00
0,2333798,0.03,11.30,100.00,100.00
0,2308460,0.00,11.54,100.00,0.00
0,2338205,0.07,10.83,0.00,0.00
0,2283086,0.16,9.59,100.00,0.00
0,2422885,0.05,11.55,100.00,0.00
0,2508067,0.00,12.54,100.00,0.00
0,2547878,0.01,12.63,100.00,0.00
0,2432943,0.07,11.28,100.00,0.00
0,2433446,0.05,11.60,100.00,0.00
0,2443294,0.01,12.08,100.00,0.00
0,2486159,0.00,12.43,100.00,0.00
0,2460284,0.09,11.17,100.00,100.00
0,2167899,0.10,9.78,0.00,0.00
0,2620614,0.00,13.10,0.00,0.00
0,2348601,0.00,11.74,100.00,0.00
0,2167524,0.03,10.54,100.00,0.00
0,2537028,0.00,12.69,100.00,100.00
0,2321800,0.00,11.61,100.00,100.00
0,2578064,0.00,12.89,100.00,100.00
0,2238392,0.00,11.19,100.00,100.00
0,2563792,0.00,12.78,100.00,100.00
0,2500624,0.00,12.50,0.00,100.00
0,2431085,0.02,11.90,0.00,0.00
0,2517602,0.01,12.52,100.00,0.00
0,2281286,0.00,11.41,100.00,0.00
0,2171467,0.00,10.86,100.00,100.00
0,2613644,0.00,13.07,100.00,0.00
0,2507649,0.01,12.45,100.00,0.00
0,2483522,0.02,12.17,100.00,0.00
0,2113148,0.00,10.57,100.00,0.00
0,2357958,0.00,11.79,0.00,0.00
0,2409464,0.00,12.05,100.00,0.00
0,2195261,0.00,10.98,100.00,0.00
0,2410412,0.00,12.05,0.00,100.00
0,2344554,0.02,11.46,0.00,0.00
0,2578894,0.02,12.61,100.00,0.00
0,2264095,0.00,11.32,100.00,0.00
0,2598738,0.00,12.99,100.00,0.00
0,2282751,0.03,11.06,100.00,0.00
0,2171785,0.00,10.86,100.00,100.00
0,2262028,0.00,11.31,100.00,100.00
0,2460307,0.02,12.04,100.00,100.00
0,2489803,0.03,12.03,100.00,100.00
0,2466046,0.03,11.97,100.00,0.00
0,2542066,0.00,12.71,100.00,0.00
0,2125625,0.00,10.63,100.00,0.00
0,2152359,0.07,9.99,100.00,100.00
0,2535723,0.00,12.68,100.00,100.00
0,2172484,0.00,10.86,0.00,100.00
0,2577341,0.01,12.78,0.00,100.00
0,2468877,0.02,12.10,100.00,100.00
0,2417169,0.00,12.09,100.00,100.00
0,2380377,0.03,11.55,100.00,100.00
0,2350447,0.00,11.75,0.00,100.00
0,2286700,0.04,10.96,100.00,100.00
0,2530398,0.01,12.58,100.00,100.00
0,2402714,0.00,12.01,100.00,100.00
0,2140787,0.02,10.46,100.00,100.00
0,2566450,0.00,12.83,100.00,100.00
0,2616612,0.02,12.88,100.00,0.00
0,2297480,0.00,11.49,100.00,0.00
0,2409376,0.05,11.41,100.00,0.00
0,2376921,0.01,11.80,100.00,0.00
0,2129168,0.00,10.65,100.00,0.00
0,2434486,0.00,12.17,100.00,0.00
0,2273516,0.00,11.37,100.00,0.00
0,2182397,0.00,10.91,100.00,100.00
0,2373336,0.03,11.48,100.00,100.00
0,2301319,0.00,11.51,100.00,100.00
0,2585238,0.00,12.93,100.00,100.00
0,2148540,0.04,10.31,0.00,100.00
0,2322885,0.00,11.61,100.00,100.00
0,2554162,0.02,12.56,0.00,100.00
0,2111054,0.00,10.56,100.00,100.00
0,2568936,0.00,12.84,100.00,100.00
0,2590165,0.00,12.95,0.00,100.00
0,2355757,0.00,11.78,0.00,0.00
0,2185785,0.00,10.93,100.00,0.00
0,2299230,0.00,11.50,100.00,0.00
0,2503032,0.00,12.52,100.00,100.00
0,2200277,0.09,9.97,100.00,100.00
0,2131372,0.00,10.66,100.00,100.00
0,2437946,0.00,12.19,100.00,100.00
0,2325693,0.00,11.63,0.00,0.00
0,2230699,0.03,10.82,100.00,0.00
0,2296306,0.00,11.48,100.00,0.00
0,2201827,0.00,11.01,100.00,0.00
0,2261306,0.02,11.08,100.00,0.00
0,2371073,0.04,11.34,100.00,100.00
0,2448637,0.05,11.62,100.00,100.00
0,2330939,0.05,11.10,100.00,0.00
0,2514626,0.07,11.65,100.00,0.00
0,2182549,0.00,10.91,100.00,0.00
0,2112376,0.00,10.56,100.00,0.00
0,2330982,0.00,11.65,100.00,0.00
0,2343595,0.03,11.32,0.00,0.00
0,2343503,0.00,11.72,100.00,0.00
0,2149639,0.04,10.32,100.00,100.00
0,2154466,0.00,10.77,100.00,0.00
0,2482566,0.03,12.01,0.00,0.00
0,2484818,0.00,12.42,0.00,100.00
0,2357740,0.00,11.79,100.00,100.00
0,2454512,0.03,11.89,100.00,0.00
0,2294013,0.02,11.30,100.00,100.00
0,2614535,0.01,12.93,100.00,100.00
0,2167580,0.01,10.72,100.00,100.00
0,2261652,0.00,11.31,100.00,100.00
0,2403523,0.00,12.02,0.00,0.00
0,2275144,0.00,11.38,100.00,0.00
0,2502292,0.00,12.51,0.00,0.00
0,2103823,0.03,10.16,100.00,0.00
0,2402554,0.00,12.01,0.00,0.00
0,2177349,0.05,10.30,100.00,100.00
0,2577620,0.00,12.89,0.00,100.00
0,2212187,0.01,11.00,0.00,100.00
0,2445485,0.03,11.81,100.00,0.00
0,2444165,0.07,11.42,0.00,100.00
0,2392818,0.03,11.64,100.00,100.00
0,2552185,0.00,12.76,100.00,100.00
0,2388957,0.00,11.94,100.00,0.00
0,2420915,0.01,11.93,100.00,100.00
0,2360419,0.00,11.80,100.00,100.00
0,2549535,0.00,12.75,100.00,100.00
0,2266777,0.00,11.33,0.00,100.00
0,2491829,0.00,12.46,100.00,100.00
0,2512619,0.00,12.52,100.00,0.00
0,2229694,0.01,11.06,0.00,100.00
0,2120099,0.00,10.60,0.00,0.00
0,2268281,0.00,11.34,0.00,0.00
0,2354633,0.01,11.68,0.00,100.00
0,2590789,0.00,12.95,100.00,100.00
0,2506205,0.00,12.53,100.00,100.00
0,2201489,0.00,11.01,100.00,100.00
0,2273034,0.00,11.36,100.00,100.00
0,2129633,0.00,10.65,100.00,100.00
0,2590535,0.04,12.42,100.00,0.00
0,2370861,0.00,11.85,0.00,100.00
0,2211263,0.00,11.06,100.00,100.00
0,2476830,0.00,12.38,0.00,100.00
0,2493338,0.02,12.24,100.00,100.00
0,2394458,0.02,11.67,0.00,100.00
0,2207641,0.05,10.44,0.00,0.00
0,2212439,0.00,11.06,100.00,0.00
0,2435116,0.00,12.18,100.00,0.00
0,2490883,0.05,11.78,100.00,0.00
0,2605846,0.04,12.45,100.00,100.00
0,2525228,0.01,12.51,100.00,100.00
0,2111333,0.05,10.05,100.00,100.00
0,2420658,0.05,11.46,0.00,0.00
0,2586447,0.00,12.91,0.00,100.00
0,2286664,0.00,11.43,100.00,0.00
0,2552008,0.00,12.76,100.00,0.00
0,2356742,0.00,11.78,0.00,100.00
0,2335325,0.06,10.92,100.00,100.00
0,2500033,0.00,12.50,100.00,100.00
0,2585845,0.00,12.93,100.00,100.00
0,2324221,0.06,10.93,100.00,100.00
0,2527723,0.05,12.03,0.00,100.00
0,2501912,0.02,12.25,100.00,100.00
0,2137659,0.03,10.41,100.00,100.00
0,2237169,0.01,11.03,100.00,100.00
0,2529198,0.02,12.44,100.00,100.00
0,2464266,0.01,12.21,0.00,100.00
0,2361572,0.00,11.81,100.00,100.00
0,2594604,0.00,12.97,100.00,100.00
0,2563041,0.00,12.82,100.00,100.00
0,2102341,0.00,10.51,0.00,100.00
0,2234525,0.05,10.61,0.00,0.00
0,2204237,0.01,10.86,100.00,0.00
0,2523957,0.02,12.38,0.00,100.00
0,2431232,0.00,12.16,100.00,100.00
0,2480762,0.00,12.40,0.00,100.00
0,2153276,0.00,10.77,100.00,100.00
0,2536482,0.01,12.61,100.00,0.00
0,2396572,0.02,11.78,0.00,0.00
0,2276828,0.00,11.38,0.00,100.00
0,2207867,0.05,10.50,100.00,100.00
0,2517656,0.03,12.27,0.00,100.00
0,2461581,0.00,12.31,100.00,100.00
0,2158555,0.00,10.79,100.00,0.00
0,2364780,0.00,11.82,100.00,0.00
0,2481504,0.00,12.41,100.00,100.00
0,2291716,0.02,11.23,100.00,100.00
0,2437735,0.07,11.37,100.00,100.00
0,2509652,0.02,12.25,100.00,100.00
0,2430667,0.00,12.15,100.00,0.00
0,2581093,0.00,12.91,100.00,0.00
0,2555334,0.00,12.78,100.00,0.00
0,2298110,0.01,11.34,100.00,0.00
0,2440582,0.00,12.20,100.00,100.00
0,2545503,0.08,11.72,100.00,100.00
0,2347166,0.01,11.64,0.00,100.00
0,2450003,0.00,12.25,0.00,0.00
0,2312684,0.00,11.56,100.00,0.00
0,2572555,0.02,12.57,100.00,0.00
0,2325544,0.00,11.62,100.00,100.00
0,2329197,0.02,11.36,100.00,100.00
0,2392467,0.00,11.96,100.00,0.00
0,2519763,0.00,12.60,100.00,0.00
0,2214323,0.00,11.05,100.00,0.00
0,2129184,0.00,10.65,100.00,0.00
0,2518238,0.04,12.05,0.00,100.00
0,2118323,0.10,9.53,100.00,100.00
0,2464653,0.08,11.35,100.00,100.00
0,2581086,0.00,12.91,0.00,0.00
0,2525189,0.00,12.63,100.00,0.00
0,2286823,0.01,11.32,100.00,100.00
0,2468748,0.00,12.34,100.00,100.00
0,2581317,0.02,12.65,100.00,100.00
0,2183523,0.00,10.92,100.00,100.00
0,2441853,0.00,12.21,100.00,100.00
0,2267371,0.10,10.18,100.00,100.00
0,2548888,0.03,12.38,100.00,100.00
0,2222744,0.00,11.11,100.00,100.00
0,2202506,0.00,11.01,100.00,100.00
0,2503049,0.00,12.52,100.00,100.00
0,2184055,0.00,10.92,100.00,100.00
0,2512253,0.05,11.88,0.00,100.00
0,2599777,0.00,13.00,0.00,0.00
0,2456692,0.00,12.28,100.00,0.00
0,2523461,0.00,12.62,0.00,0.00
0,2542679,0.00,12.71,100.00,0.00
0,2178486,0.00,10.89,100.00,0.00
0,2108790,0.01,10.43,100.00,0.00
0,2230155,0.00,11.15,100.00,0.00
0,2272178,0.12,10.03,100.00,0.00
0,2292828,0.05,10.94,100.00,0.00
0,2185615,0.03,10.55,100.00,0.00
0,2146398,0.00,10.73,100.00,0.00
0,2359121,0.01,11.69,0.00,100.00
0,2558299,0.03,12.46,100.00,100.00
0,2570688,0.01,12.67,100.00,100.00
0,2151908,0.00,10.76,100.00,100.00
0,2228099,0.06,10.47,100.00,100.00
0,2396852,0.00,11.98,100.00,0.00
0,2618883,0.04,12.58,0.00,0.00
0,2200189,0.05,10.43,100.00,0.00
0,2295392,0.05,10.93,100.00,100.00
0,2278139,0.00,11.39,0.00,100.00
0,2442529,0.06,11.49,100.00,100.00
0,2373811,0.00,11.87,100.00,100.00
0,2314676,0.00,11.57,100.00,100.00
0,2373310,0.00,11.87,0.00,100.00
0,2620373,0.01,12.96,100.00,100.00
0,2233022,0.00,11.17,0.00,0.00
0,2370405,0.00,11.85,100.00,0.00
0,2510033,0.00,12.55,0.00,0.00
0,2527134,0.00,12.64,100.00,0.00
0,2160916,0.04,10.38,0.00,0.00
0,2587821,0.11,11.45,100.00,100.00
0,2264782,0.02,11.11,100.00,100.00
0,2108019,0.00,10.54,0.00,0.00
0,2249633,0.00,11.25,100.00,0.00
0,2132730,0.00,10.66,100.00,0.00
0,2229991,0.00,11.15,100.00,0.00
0,2337427,0.00,11.69,0.00,100.00
0,2574308,0.00,12.87,100.00,100.00
0,2580115,0.01,12.76,100.00,100.00
0,2193260,0.00,10.97,0.00,100.00
0,2121919,0.00,10.61,0.00,100.00
0,2546432,0.05,12.06,100.00,100.00
0,2621039,0.00,13.11,0.00,100.00
0,2613587,0.05,12.45,100.00,100.00
0,2481424,0.05,11.81,0.00,100.00
0,2170178,0.00,10.85,100.00,100.00
0,2324427,0.00,11.60,100.00,100.00
0,2519057,0.03,12.24,100.00,100.00
0,2126843,0.00,10.63,100.00,100.00
0,2227992,0.00,11.14,0.00,100.00
0,2509777,0.00,12.52,100.00,100.00
0,2190094,0.02,10.78,100.00,100.00
0,2297294,0.00,11.49,0.00,100.00
0,2193088,0.00,10.97,0.00,0.00
0,2375657,0.06,11.16,100.00,100.00
0,2432075,0.00,12.16,0.00,100.00
0,2604686,0.01,12.91,100.00,100.00
0,2348999,0.00,11.74,100.00,100.00
0,2390258,0.00,11.91,0.00,100.00
0,2208614,0.00,11.04,100.00,100.00
0,2523814,0.00,12.62,100.00,100.00
0,2163173,0.00,10.82,100.00,100.00
0,2118269,0.01,10.54,100.00,0.00
0,2186252,0.00,10.93,0.00,100.00
0,2476295,0.00,12.38,0.00,100.00
0,2254664,0.08,10.41,100.00,100.00
0,2301575,0.00,11.51,100.00,100.00
0,2223026,0.00,11.12,100.00,100.00
0,2321511,0.00,11.61,100.00,100.00
0,2202929,0.00,11.01,100.00,100.00
0,2177889,0.01,10.75,100.00,100.00
0,2594666,0.02,12.69,0.00,0.00
0,2339800,0.10,10.53,100.00,0.00
0,2293426,0.05,10.89,100.00,0.00
0,2191603,0.00,10.96,100.00,0.00
0,2516267,0.00,12.58,0.00,100.00
0,2257609,0.06,10.59,100.00,100.00
0,2136617,0.04,10.23,100.00,100.00
0,2434697,0.00,12.17,0.00,100.00
0,2507268,0.00,12.54,100.00,100.00
0,2409990,0.00,12.05,0.00,100.00
0,2474399,0.01,12.29,100.00,100.00
0,2398995,0.00,11.99,100.00,100.00
0,2170757,0.00,10.85,100.00,100.00
0,2277388,0.02,11.17,100.00,100.00
0,2471687,0.06,11.64,0.00,100.00
0,2112220,0.00,10.56,0.00,0.00
0,2587780,0.00,12.94,100.00,0.00
0,2301678,0.12,10.12,100.00,100.00
0,2149198,0.15,9.10,0.00,0.00
0,2182681,0.01,10.79,0.00,0.00
0,2502645,0.04,11.97,100.00,100.00
0,2213039,0.03,10.78,0.00,0.00
0,2328589,0.03,11.27,100.00,0.00
0,2620319,0.00,13.10,100.00,0.00
0,2559440,0.00,12.80,100.00,0.00
0,2587291,0.00,12.94,100.00,0.00
0,2175315,0.00,10.88,0.00,0.00
0,2313985,0.04,11.12,100.00,0.00
0,2134240,0.02,10.44,100.00,0.00
0,2574087,0.00,12.87,100.00,0.00
0,2342298,0.05,11.10,0.00,0.00
0,2154497,0.04,10.30,100.00,0.00
0,2369236,0.00,11.85,100.00,0.00
0,2410394,0.00,12.05,100.00,100.00
0,2188614,0.00,10.94,100.00,100.00
0,2233953,0.08,10.22,100.00,100.00
0,2221474,0.00,11.11,100.00,0.00
0,2164588,0.00,10.82,0.00,100.00
0,2118461,0.00,10.59,100.00,0.00
0,2455464,0.07,11.44,100.00,0.00
0,2560123,0.00,12.74,0.00,0.00
0,2599032,0.04,12.53,0.00,100.00
0,2546991,0.00,12.73,100.00,100.00
0,2437413,0.00,12.19,100.00,100.00
0,2567766,0.10,11.58,0.00,72.63
0,2521034,0.05,11.96,100.00,72.63
0,2245873,0.02,11.02,0.00,0.00
0,2249472,0.00,11.25,0.00,100.00
0,2361345,0.02,11.60,100.00,100.00
0,2565587,0.04,12.33,0.00,100.00
0,2454819,0.02,11.98,100.00,100.00
0,2202248,0.00,11.01,100.00,100.00
0,2422047,0.05,11.47,0.00,0.00
0,2489562,0.06,11.74,100.00,0.00
0,2568890,0.08,11.78,100.00,100.00
0,2316698,0.00,11.58,0.00,100.00
0,2536766,0.00,12.68,0.00,100.00
0,2293043,0.00,11.47,100.00,100.00
0,2378871,0.00,11.89,100.00,100.00
0,2276257,0.02,11.18,0.00,0.00
0,2104680,0.00,10.52,100.00,0.00
0,2306869,0.08,10.59,100.00,100.00
0,2176334,0.00,10.88,100.00,100.00
0,2153300,0.08,9.90,100.00,100.00
0,2389172,0.05,11.32,100.00,100.00
0,2583831,0.05,12.27,100.00,100.00
0,2233681,0.00,11.17,100.00,100.00
0,2514025,0.03,12.22,100.00,100.00
0,2437295,0.00,12.19,100.00,100.00
0,2235421,0.02,10.95,100.00,0.00
0,2554913,0.00,12.77,0.00,100.00
0,2545093,0.00,12.73,100.00,100.00
0,2134096,0.03,10.34,0.00,100.00
0,2525431,0.00,12.63,100.00,0.00
0,2410832,0.00,12.05,100.00,0.00
0,2193556,0.00,10.97,100.00,100.00
0,2461023,0.04,11.86,100.00,0.00
0,2433595,0.05,11.55,100.00,0.00
0,2408995,0.04,11.52,100.00,0.00
0,2165088,0.07,10.05,100.00,0.00
0,2593942,0.00,12.97,100.00,0.00
0,2171564,0.04,10.44,100.00,100.00
0,2317205,0.00,11.59,100.00,100.00
0,2162588,0.00,10.81,100.00,100.00
0,2264464,0.00,11.32,100.00,100.00
0,2593908,0.00,12.97,100.00,100.00
0,2383989,0.00,11.92,100.00,100.00
0,2147499,0.00,10.74,100.00,100.00
0,2548114,0.00,12.74,100.00,0.00
0,2313682,0.00,11.57,0.00,100.00
0,2101836,0.01,10.36,100.00,100.00
0,2149277,0.12,9.48,0.00,0.00
0,2470900,0.00,12.35,100.00,0.00
0,2272352,0.11,10.16,0.00,100.00
0,2160064,0.07,10.00,100.00,100.00
0,2255336,0.02,11.00,100.00,0.00
0,2295272,0.02,11.25,100.00,0.00
0,2279148,0.00,11.40,0.00,100.00
0,2288883,0.00,11.44,100.00,0.00
0,2571982,0.00,12.86,0.00,0.00
0,2425835,0.04,11.61,0.00,100.00
0,2335649,0.01,11.61,100.00,100.00
0,2455065,0.00,12.28,0.00,0.00
0,2444749,0.04,11.74,100.00,0.00
0,2554899,0.02,12.51,0.00,100.00
0,2391179,0.00,11.96,100.00,100.00
0,2165952,0.06,10.19,0.00,100.00
0,2387078,0.06,11.24,0.00,0.00
0,2181860,0.00,10.91,100.00,0.00
0,2352834,0.02,11.52,100.00,0.00
0,2265566,0.00,11.33,100.00,0.00
0,2193438,0.00,10.97,100.00,0.00
0,2141908,0.00,10.71,0.00,0.00
0,2174959,0.00,10.87,100.00,0.00
0,2213945,0.05,10.47,100.00,100.00
0,2572338,0.06,12.04,0.00,100.00
0,2439616,0.00,12.20,100.00,0.00
0,2222478,0.00,11.11,100.00,100.00
0,2480654,0.03,12.04,100.00,100.00
0,2407167,0.02,11.85,100.00,100.00
0,2514874,0.00,12.57,100.00,100.00
0,2155190,0.00,10.78,0.00,0.00
0,2594226,0.00,12.97,100.00,0.00
0,2413905,0.00,12.07,0.00,0.00
0,2254859,0.00,11.27,0.00,100.00
0,2369882,0.03,11.54,100.00,100.00
0,2252306,0.00,11.26,82.16,100.00
0,2152690,0.00,10.74,100.00,100.00
0,2158243,0.05,10.25,100.00,100.00
